asn,org_name,country,aut_name,rank,cone_asns,cone_prefixes,degree_provider,degree_peer,degree_customer,degree_transit,clique_member,topology_degree,topology_classification,betweenness_centrality,closeness_centrality
135993,IPTP Networks Company Limited,VN,IPTP-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135994,IDC Online Technology and Solutions Corporation,VN,IDCONLINE-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
135995,TLINKVN Technology Connection Joint Stock Company,VN,TLINK-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135996,Be Group Joint Stock Company,VN,BEGROUP-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
135997,EVN Finance Joint Stock Company,VN,EASYCREDIT-AS-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
135998,International Distribution Corporation,VN,IDBVIETNAM-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
135999,ITCPLUS Vietnam Joint Stock Company,VN,ITCPLUS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
137463,ANM Website Design Service Company Limited,VN,ANM-DESIGN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
137892,TOAN MY SERVICE BUSINESS LLC,VN,TMSBL-AS-AP,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
139772,Hero Digital Technology LLC,US,HDTL-AS-AP,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
139796,Gia Phu Technology Infrastructure Company Limited,VN,GIAPHUCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140737,Viva social network Joint Stock Company,VN,VIVA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140738,VESNET JOINT STOCK COMPANY,VN,WEALLNET-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140739,USDC TECHNOLOGY JSC,VN,USDC-AS-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
140740,HA CUONG TRADING INVESTMENT COMPANY LIMITED,VN,HACUONG-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140741,,VN,AS140741,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140742,DZOGAME COMPANY LIMITED,VN,DZOGAME-AS-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
140743,Vietnam Cloud Technology and Services Joint Stock Company,VN,ZHOST-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140744,Hanoi Technology and Equipment Joint Stock Company,VN,MAT-HN-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140745,VINTEK VIET NAM TECHNOLOGY TELECOM COMPANY LIMITED,VN,VINTEK-AS-VN,35029.0,1.0,4.0,3.0,0.0,0.0,0.0,True,2,Multi-homed,0.000459,0.363378
140746,MCT Technology Solution Joint Stock Company,VN,MCT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140747,Department of Science and Technology of Dong Nai province,VN,DONGNAI-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.343624
140748,Department of Science and Technology of Vinh Long province,VN,ICTVL-AS-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
140749,NSTECH VIET NAM JOINT STOCK COMPANY,VN,NSTECH-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140750,Viet Nam Telecommunications Authority,VN,VNTA-AS-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.305489
140751,Information Technology and Communication Center of Binh Thuan Department of Information and Communications,VN,ICTBT-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.343624
140752,Kien Phong Trading Service Telecommunication Company Limited,VN,KIENPHONG-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140753,Representative Office in Hanoi of Vinahost Company Limited,VN,VINAHOST-HN-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140754,SPR Viet Nam Joint Stock Company,VN,SPRVIETNAM-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140755,Ha Tuyet Trading and Services Company Limited,VN,HATUYETTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140756,SAIGON TELECOMMUNICATIONS TECHNOLOGY SOLUTIONS COMPANY,VN,SAIGONTECHSOLUTIONS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140757,K2F Information Technology Company Limited,VN,FISYS-AS-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.280548
140758,Department of Science and Technology of Ca Mau province,VN,CAMAU-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
140759,Department of Information and Communications of Dak Lak Province,VN,STTTT-DAKLAK-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
140760,INFINITY SOFTWARE CORPORATION,VN,INFINITY-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140761,ALLIEX VIETNAM JOINT STOCK COMPANY,VN,ALLIEX-AS-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.405063
140762,Vinh Railway Signalling - Telecom Joint Stock Company,VN,VISITEC-AS-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.000328,0.336842
140763,ITEXPERT Viet Nam Joint Stock Company,VN,ITEXPERT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140764,CSD Group Technology JSC.,VN,CSDGROUP-AS-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.388762
140765,VINANET Services Joint Stock Company,VN,VINANET-AS-VN,49862.0,1.0,3.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.408619
140766,FPT Smart Cloud Company Limited,VN,FPTCLOUD-AS-VN,8398.0,2.0,100.0,4.0,1.0,1.0,5.0,True,3,Transit,0.003729,0.405705
140767,VINASOFT One Member Limited Company,VN,VINASOFT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140768,Department of Science and Technology Gia Lai,VN,GIALAI-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
140769,INFORMATICS SOLUTION COMPANY LIMITED,VN,IFISOLUTION-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.311246
140770,Digilife Vietnam Digital Services Company Limited,VN,DIGILIFE-AS-VN,10868.0,2.0,8.0,3.0,0.0,1.0,3.0,True,4,Transit,0.004319,0.434635
140771,MXGROUP TECHNOLOGY JOINT STOCK COMPANY,VN,MXGROUP-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140772,MXGROUP MEDICINE COMPANY LIMITED,VN,MEITC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140773,THIEN CO MANUFACTURING TRADING SERVICES JOINT STOCK COMPANY,VN,THIENCO-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140774,VIET NAM UNIFIED COMMUNICATIONS CORPORATION,VN,UCCORP-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140775,GLOBAL INFORMATICS TELECOMMUNICATIONS JOINT STOCK COMPANY,VN,ITCGLOBAL-AS-VN,30631.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140776,247 SCRAP TRADE JOINT STOCK COMPANY,VN,PHELIEU247-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140777,VNCOIN247 CORPORATION,VN,VNCOIN247-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140778,MINH HIEN SOLUTIONS COMPANY LIMITED,VN,MINHHIEN-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140779,VINA-BISON INTERNATIONAL TRADING COMPANY LIMITED,VN,VINABISON-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140780,THAI AN INFORMATION TECHNOLOGY JOINT STOCK COMPANY,VN,THAIAN-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140781,VIET HOSTING COMPANY LIMITED,VN,VIETHOSTINGCO-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.298542
140782,"424 De La Thanh, O Cho Dua Ward, Dong Da District, Ha Noi City",VN,TOANTHANG-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140783,NAMEDIA INTERNATIONAL TECHNOLOGY COMPANY LIMITED,VN,NAMEDIA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140784,VIET DIGITAL SOLUTIONS JOINT STOCK COMPANY,VN,GIAIPHAPSOVIET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140785,WINCOMMERCE GENERAL COMMERCIAL SERVICES JOINT STOCK COMPANY,VN,DCWINCOMERCE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140786,Department of Information and Communications of Thai Binh Province,VN,ICTTHAIBINH-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140787,LAM A ARCHITECTURE CONSTRUCTION COMPANY LIMITED,VN,LAMA-AS-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
140788,Catiedu Online Training Academy Company Limited,VN,CATIEDU-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140789,DIGITAL TELECOMMUNICATIONS INFRASTRUCTURE JOINT STOCK COMPANY,VN,DIGITEL-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.343624
140790,CLOUDCORE JOINT STOCK COMPANY,VN,CLOUDCOREJSC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140791,BKHOST TECHNOLOGY VIETNAM JOINT STOCK COMPANY,VN,BKH-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.244275
140792,IT VILAS VIET NAM JOINT STOCK COMPANY,VN,VILAS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140793,VIET NAM GALAXY DIGITAL TECHNOLOGY COMPANY LIMITED,VN,GALAXYCLOUD-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140794,Department of Science and Technology of Ha Tinh province,VN,ICTHATINH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140795,,VN,AS140795,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140796,"U14b-16a, 22 street, Tan Thuan, Tan Thuan Dong Ward, 7 District, HCM City",VN,SBDTELECOM-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140797,EXA COMPANY LIMITED,VN,EXA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140798,"BAO NAM HOLDINGS., JSC",VN,BAONAMHOLDINGS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140799,VIET NAM CLOUD TECHNOLOGY JOINT STOCK COMPANY,VN,VNCLOUDTECH-AS-VN,39683.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140800,VIET NAM CLOUD TECHNOLOGY JOINT STOCK COMPANY,VN,VNCLOUDTECH-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140801,HARAVAN TECHNOLOGY CORPORATION,VN,HARAVAN-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140802,"07-02A, Floor 7, Prime Center,53 Quang Trung, Nguyen Du Ward. Hai Ba Trung District, HN",VN,UNINATION-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.313533
140803,Telecommunications Company Limited A,VN,VTA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140804,JOBKEY JOINT STOCK COMPANY,VN,JOBKEY-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140805,TIN VIET TECHNOLOGY ENGINEERING COMPANY LIMITED,VN,TINVIETTECH-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140806,"PVS TELECOM CO.LTD.,",VN,PVS-AS-VN,48776.0,1.0,3.0,3.0,0.0,0.0,0.0,True,2,Multi-homed,0.000779,0.357292
140807,Nguyen Ngoc Thanh Trading Limited Company,VN,TND-AS-VN,20428.0,1.0,10.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140808,ONE PLUS INTERNATIONAL CORPORATION,VN,ONEPLUS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140809,Information Technology Center - Ministry of Home Affairs,VN,MOHA-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.362863
140810,Megacore Technology Company Limited,VN,MEGACORE-AS-VN,4307.0,5.0,54.0,1.0,0.0,4.0,5.0,True,6,Transit,0.008595,0.397516
140811,VIET NAM INTERACTIVE TELEVISION JOINT STOCK COMPANY,VN,VTVLIVE-AS-VN,39683.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
140812,"22B, Alley 57 Hoa Binh, Group 14, yen Nghia Ward, Ha Dong District, Ha Noi",VN,WEON-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140813,DIGITAL SOLUTION AND TELECOMMUNICATIONS SERVICE JOINT STOCK COMPANY,VN,DSTEL-AS-VN,11165.0,2.0,7.0,3.0,0.0,1.0,3.0,True,4,Transit,0.001357,0.406027
140814,"Floor 5, 255 Tran Dang Ninh, Dich Vong, Cau Giay District, Ha Noi City",VN,TECHCITYGROUP-AS-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.266667
140815,HTTVSERVER TECHNOLOGY COMPANY LIMITED,VN,HTTVSERVER-VN,15805.0,1.0,36.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140816,Internet Khong Trung Company,VN,INTERNETVENO-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140817,ODS ONLINE DATA SOLUTION JOINT STOCK COMPANY,VN,ODSONLINE-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140818,D.I.C Viet Nam Technology Joint Stock Company,VN,VNDIC-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140819,"4/2 Dinh Bo Linh, Group 6, Phu Cuong Ward, Thu Dau Mot City, Binh Duong",VN,HANA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140820,"P2702 A3 Ecolife Capitol - 58 To Huu, Me Tri Ward, Nam Tu Liem Distrct, Ha Noi City",VN,HEL-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140821,"Nihao Data Management Co., Ltd",VN,CNCNIHAO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140822,ANPHATIDC,VN,ANPHATIDC-VSIS-AS-VN,15253.0,1.0,50.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.403467
140823,"Group 7, THieu Khanh Ward, Thanh Hoa City, Thanh Hoa, Viet Nam",VN,VNCDATA-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140824,VNIDC TECHNOLOGY COMPANY LIMITED,VN,VNIDC-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
140825,Thien Quang Digital technology joint stock company,VN,HOSTINGVIET-AS-VN,5868.0,3.0,113.0,2.0,0.0,2.0,3.0,True,4,Transit,0.005521,0.400313
140826,INTER GROUP VIET NAM JOINT STOCK COMPANY,VN,INTERDATA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140827,AZ VIET NAM COMMUNICATIONS TECHNOLOGY COMPANY LIMITED,VN,DULIEUAZ-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140828,Teknix Technology Joint Stock Company,VN,TEKNIX-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
140829,,VN,AS140829,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.266667
140830,IDS VIET NAM SOLUTION CORPORATION,VN,IDS-CLOUDBASE-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1,Stub,0.0,0.322621
140831,Data Center of Vietnam National University Ho Chi Minh City,VN,VNUDC-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
140832,"Vietnam F Tech., JSC",VN,FTECH-AS-VN,24197.0,1.0,13.0,1.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.403467
140833,INTERDATA JOINT STOCK COMPANY,VN,INTERCLOUD-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140834,SAIGON TRAVEL SERVICE TRADING JOINT STOCK COMPANY,VN,SAIGONDATANET-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140835,VAN TRANG PHARMACEUTICAL SUPPLY JOINT STOCK COMPANY,VN,VTPHAR-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
140836,PVS SOFTWARE JOINT STOCK COMPANY,VN,PVSSW-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
142025,VINFAST Production and Trading Joint Stock Company,VN,VINFAST-VN,,,,,,,,,2,Multi-homed,0.0,0.365453
142055,,,,,,,,,,,,0,Stub,0.0,0.0
142211,,,,,,,,,,,,0,Stub,0.0,0.0
142241,,,,,,,,,,,,0,Stub,0.0,0.0
142260,,,,,,,,,,,,0,Stub,0.0,0.0
142277,Phong Phu Technology Infrastructure Company Limited,VN,PHONGPHUCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
142284,"Phoenix Inferno Technology Co., Ltd",VN,PHOENIXCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
142294,TELECOM TRADE AND SERVER LLC,VN,TTASL-AS-AP,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
142549,Thanh Huyen Technology Company Limited,VN,THANHHUYENCLOUD-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149007,DIGITOT COMPANY LIMITED,VN,DIGITOT-VN,,,,,,,,,0,Stub,0.0,0.0
149062,TECHNOLOGY SOLUTION DATA ONLINE COMPANY LIMITED,VN,DATAONLINE247-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149063,Information center - Ministry of Construction,VN,MOC-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149064,CLOUDSTACK COMPANY LIMITED,VN,CLOUDSTACK-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149065,MT GROUP COMPANY LIMITED,VN,MTGROUP-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149066,"ADNS CO., LTD",VN,ADNS-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149067,AZ Clean Trading and Manufacturing Joint Stock Company,VN,AZCLEAN-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149068,iNET software one member company limited,VN,INETSOFT-AS-VN,39683.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.274973
149069,Information and Communications Technology Company of Vietnam Electricity,VN,EVNICT-AS-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,3,Transit,0.000149,0.364154
149070,Da Thanh Service and Trade Company Limited,VN,DATHANH-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149071,"Phuong Tran Co., Ltd",VN,PHUONGTRAN-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149072,VPSTTT Technology Company Limited,VN,VPSTTT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149073,"Hunasoft Technology Solution Consulting Co., Ltd",VN,HUNASOFT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149074,University of Medicine and Pharmacy at Ho Chi Minh City,VN,UMP-AS-VN,54093.0,1.0,3.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.342475
149075,Tan Hoang ViNa Company Limited,VN,TANHOANGVINA-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149076,"Cloud Computing Server Solutions Co., Ltd",VN,CLOUDCOMPUTING-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149077,Yen Viet Tourist Company Limited,VN,DULICHYENVIET-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149078,VPSMMO TECHNOLOGY COMPANY LIMITED,VN,VPSMMO-AS-VN,23119.0,1.0,9.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149079,CUONG KHANG INFORMATICS COMPANY LIMITED,VN,CUONGKHANG-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149080,"SHINHAN LIFE VIETNAM INSURANCE CO., LTD",VN,SHINHANLIFE-VN,49862.0,1.0,2.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.415247
149081,Eco Green Transport and Construction Investment Joint Stock Company,VN,GRCITY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149082,NGOC MINH TECHNOLOGY JOINT STOCK COMPANY,VN,VOICECLOUD-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.386124
149083,VPSCLOUD 24H TECHNOLOGY AND SERVICES COMPANY LIMITED,VN,VPSCLOUD-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149084,KBG VIET NAM REFRIGERATION ELECTRICAL ENGINEERING TRADING COMPANY LIMITED,VN,KBGVIETNAM-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149085,E-DATA TECHNOLOGY SERVICE COMPANY LIMITED,VN,EDATA-AS-VN,54093.0,1.0,2.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.267363
149086,Digital Era Software Company Limited,VN,DERASOFT-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149087,Hanoi University,VN,HANU-AS-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.305489
149088,INET Solution Corporation,VN,INETSOLUTION-AS-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149089,CLOUDFLY CORPORATION,VN,CLOUDFLY-VN,24197.0,1.0,3.0,1.0,0.0,0.0,0.0,True,2,Multi-homed,0.001496,0.398444
149090,ZOZO SOFTWARE COMPANY LIMITED,VN,ZOZO-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149091,Ecofly Joint Stock Company,VN,ECOFLY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149092,UNICA ACADEMY JOINT STOCK COMPANY,VN,UNICA-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149093,VPS VIET NAM COMPANY LIMITED,VN,VPSVIETNAM-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149094,THM REFRIGERATION TECHNICIANS COMPANY LIMITED,VN,THMREFRIGERATION-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149095,TRINH VIET DIGITAL TECHNOLOGY COMPANY LIMITED,VN,TRINHVIET-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149096,INVESTMENT AND DEVELOPMENT OF NATIONAL E-PROCUREMENT SYSTEM COMPANY LIMITED,VN,IDNES-VN,48776.0,1.0,3.0,3.0,0.0,0.0,0.0,True,3,Transit,4.6e-05,0.392037
149097,FASTLY NETWORK SOLUTION COMPANY LIMITED,VN,FASTLY-VN,78608.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,Stub,0.0,0.0
149098,VIETNAM DIGITAL INFRASTRUCTURE JOINT STOCK COMPANY,VN,HATANGSO-VN,54093.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.322621
149099,HUNG THINH GROUP CORPORATION,VN,HUNGTHINH-VN,67211.0,1.0,1.0,1.0,0.0,0.0,0.0,True,1,Stub,0.0,0.335958
149100,SMARTMIND SECURITIES JOINT STOCK COMPANY,VN,SMDS-VN,49862.0,1.0,1.0,2.0,0.0,0.0,0.0,True,2,Multi-homed,0.0,0.365453
